holiday,dest_name,hotel_name,stars,description,photo_url,link
Martin Luther King Jr. Weekend,Tulum,Palms,4,"A few minutes' walk from the shops and restaurants of downtown Tulum, this upscale, hacienda-style hotel is 3 km from the Tulum Archeological Site and 4.3 km from El Paraíso beach.",https://lh3.googleusercontent.com/-FEDbsRIh0CU/Vy5r3URCwpI/AAAAAAAAABQ/ySHeqCRMTUAyBEFkK5mkmsXb_p2jE0EWQCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Tulum/place/926459772326592227?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Mont-Tremblant,Rendez-Vous Mont Tremblant,4,"Good location overall for sightseeing, recreation, and getting around",https://lh5.googleusercontent.com/-ivLQp_EHC-o/VyzxvDtWGSI/AAAAAAAAAEs/bjiraidHxv8oTykQPyde72CdozIn70U6ACLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Mont-Tremblant/place/75544627358337512?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Mont-Tremblant,Holiday Inn Express & Suites Tremblant,4,"Set in a scenic, pedestrian-only complex and a minute's walk from Centre des Congrès Tremblant, this relaxed hotel lies a 5-minute walk from ski lifts and 7 minutes' walk from the waterfront attractions of Lake Tremblant.",https://lh4.googleusercontent.com/proxy/e01BeCQGwq3p9DjZRNsp-BDbmLqk87fCJRHizJBjrZPJIwtRjg4DSifPRwakD9BYaJsx2D5a92Dwu6mLx1y7lxEZevrnlpryGI973BNVBm3PebDLSriZEamCH2m-W3TIi_1ekPsip5KP5pngu03F7j8m7oX6x6U=w296-h202-n-k-no,https://www.google.com/travel/hotels/Mont-Tremblant/place/7277611102398569607?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Mont-Tremblant,Ermitage du Lac,4,"Situated within the Pedestrian Village of Tremblant ski resort, this straightforward hotel is a 2-minute walk from the ski lifts, a 3-minute walk from Lac Tremblant and 3 km from Casino Mont Tremblant.",https://lh3.googleusercontent.com/proxy/qacrnCdHpkKT2W0v2ne7lJ1KXD-fl5NsAbJVgDzcJYsSI13MpkbDGiWigCcEB7Cmdl4BXqu-w1LxonAPyX-VB9Ex0_exewfAH02SSGM9pIRQ4kvz6Lu7N_iNoCjOdLzHcTdxcIZ-gjecXMoVg61CkIESuPwX8Po=w296-h202-n-k-no,https://www.google.com/travel/hotels/Mont-Tremblant/place/12522391694799024017?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Cancún,Occidental TuCancún,4,"On a Caribbean Sea beach, this relaxed all-inclusive resort across the street from a shopping mall is 1 km from the Interactive Aquarium Cancún and 3 km from the Museo Maya de Cancún.",https://lh6.googleusercontent.com/-9wMh6WJyYHI/U_IT3l6swVI/AAAAAAAAABg/5m8CZLQ3Jq80pQ6ilEsJZsdSVXDLNU_dgCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Canc%C3%BAn/place/11921637397987763483?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Cancún,Marriott Cancún Resort,4,"On a Caribbean Sea beach, this upscale resort is 2 km from Museo Maya de Cancún and 17 km from Cancún International Airport.",https://lh6.googleusercontent.com/proxy/8gr5nScbXNmDKS8tizoKQISPb2O06Cx2k90fExYzc5kjwY-lBKBQQptJsj0gQBWpzw1dRzUnVXLwfdn767oDiLddrSuxrm2Mg5eA1gTYBs8HqFVwgtvxrkGqQ4URD2HCSAHXpjcq3TAlUctz5SUFIIevmUITvw=w296-h202-n-k-no,https://www.google.com/travel/hotels/Canc%C3%BAn/place/13023484595430008111?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Cancún,The Royal Islander,4,"Overlooking the Caribbean Sea, this modern, beachfront resort is a 13-minute walk from the artifacts of Museo Maya de Cancún and 5 km from the Interactive Aquarium Cancún.",https://lh3.googleusercontent.com/-CLWSxJ0RgYI/VNmXRmqdTlI/AAAAAAAAAHg/6vOU0qM4lIYQIg83fXPxHDK7EMhyROPdQCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Canc%C3%BAn/place/16794280062526498418?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Quebec City,Hôtel Palace Royal Centre-ville,4,"Set on a bustling street in the historic area of Old Quebec, this upscale hotel is a 3-minute walk from Le Capitole performing arts venue.",https://lh4.googleusercontent.com/-mE_c-ULzz9g/V0WxOWucHTI/AAAAAAAAAP0/I6XMOatrP1IXc6Fm5wArB6OBRu2XZnEPQCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Quebec%20City/place/18085486356891993609?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Quebec City,Hôtel Manoir Victoria,4,"Historic, fortified district home to Château Frontenac & Lower Town’s boutiques & 1600s churches.",https://lh4.googleusercontent.com/proxy/719xsSCH24svxCLbX3ADA6bUL2kF-wLgp572-HYGei4kiV5dFJxQsxuml-8rFkyYVhsdlLDNXyUvKRAeBrfliGMT7A5V3ZqxoIJ5e4zxdM9QcxvyjOvZ14KaZeGQE9eBl4cZFB8CiopTA14bwCphuiauLvv9ls4=w296-h202-n-k-no,https://www.google.com/travel/hotels/Quebec%20City/place/16833360874387824107?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,Quebec City,Hôtel Le Concorde Québec,4,"Set along the Grande Allée, this sophisticated high-rise hotel overlooking the Plaines d'Abraham is a 7-minute walk from the Grand Théâtre de Québec and a 14-minute walk from La Citadelle de Québec.",https://lh3.googleusercontent.com/-AHxvmFyO0MY/V4zdZBCzzBI/AAAAAAAAAxE/i79br-bXjNsF9T_jtlVszlSFPSr6eqbPgCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Quebec%20City/place/2571012182716897162?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,London,Georgian House Hotel,4,"Elegant district with Thames Path trail, St. George’s Square Garden & pubs on Vauxhall Bridge Road.",https://lh3.googleusercontent.com/proxy/WdFFzMPRdbZfeAd-x7_0AVSutDMN-IicejokDrpJvagIDnPqAqQJqvAYOg2V6QXKpLlpRgP0QRj9EX3VsJ6miWOYzmjMtm9I7-B6q9vzA6-AzQ20ZU0bTNzLXP6_WldsWFZkzVgG49-UnflsawIfNeMLJlrirAc=w296-h202-n-k-no,https://www.google.com/travel/hotels/London/place/15844659272513678197?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,London,Strand Palace Hotel,4,"Dating from 1909 and featuring original art deco touches from the 1920s, this stately hotel is surrounded by restaurants and cafes in the West End theatre district. It's an 8-minute walk from Trafalgar Square and a 5-minute walk from Covent Garden tube station.",https://lh4.googleusercontent.com/-COzBapHxX1M/WpBEZXh3CSI/AAAAAAAACLY/bhsmqE3fTIcdrKtXlQZz2kqkHni2Wpg3gCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/London/place/7835563358269030747?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Martin Luther King Jr. Weekend,London,Mercure London Bridge,4,"Set in the cultural hub of South Bank, this contemporary hotel is 0.4 miles from the Southwark tube station, 1.8 miles from the British Museum and 2.7 miles from Buckingham Palace.",https://lh5.googleusercontent.com/-M69ICGto3i8/WNkHUpKevyI/AAAAAAAAALU/XNz6r_SI2l0U7lyIlVhr4y_-6I-aftj0ACLIB/w296-h202-n-k-no/,https://www.google.com/travel/hotels/London/place/10826451453490750912?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxABGBISBwjjDxABGBUYAyAB
Presidents' Day Weekend,Honolulu,The Royal Hawaiian,5,"Surf beach tourist hub with hotels, upmarket shops & smart eateries, plus Kuhio Beach hula shows.",https://lh6.googleusercontent.com/-TgqFfUNNXuc/WegHvGt788I/AAAAAAAAARU/9ggJDNgqPCkw0TozPlzGQIOlDpKUnpGFgCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Honolulu/place/13364592804704744904?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Honolulu,"Moana Surfrider, A Westin Resort & Spa, Waikiki Beach",4,"Surf beach tourist hub with hotels, upmarket shops & smart eateries, plus Kuhio Beach hula shows.",https://lh5.googleusercontent.com/proxy/g2e4qOr9LFINwhJ004IdjfEir_-0tWqVGLiWw6DouD-GY6oFyTXipUKXkJpr9TCQDVyo6kefZzrittnuJjKFOjmEYPjrYBorKDctfOdkvfQulGCrgkSaT9b03-lg6Ecg-120OLa7sUz0LLgjWEzREgnk0-QaxQ=w296-h202-n-k-no,https://www.google.com/travel/hotels/Honolulu/place/11022507103870774345?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Honolulu,Grand Waikikian by Hilton Grand Vacations,4,"Surf beach tourist hub with hotels, upmarket shops & smart eateries, plus Kuhio Beach hula shows.",https://lh6.googleusercontent.com/-fEV5fujmqT4/V22PmzhKhQI/AAAAAAAAA9A/XjQlGxFWugklfrg2Ku6_vag-rTJJeyP-wCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Honolulu/place/6229527595992279545?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Indianapolis,Hyatt Regency Indianapolis,4,"Lively area with 1800s buildings, culture spots like Indiana Repertory Theatre & swanky restaurants.",https://lh4.googleusercontent.com/-e1dOJGLoT-M/WoXwVSJ4oiI/AAAAAAAAClU/HC-6553b1fwAin2kSC2isbt0Prk86i9bgCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Indianapolis/place/821257924210815516?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Indianapolis,Indianapolis Marriott East,3,This sleek hotel featuring a glowing glass roof is 8.1 miles from downtown Indianapolis and 10.1 miles from White River State Park.,https://lh5.googleusercontent.com/-JEkxByUj1fc/WxYwMTk4dlI/AAAAAAAAAFA/PZigB91et4QAViSRlDyPJCADJLA0s_TLACLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Indianapolis/place/1087869513478619546?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Indianapolis,Hilton Indianapolis Hotel & Suites,3,This modern downtown hotel is 1.5 miles to the Indianapolis Zoo and 4.7 miles from the Indianapolis Motor Speedway.,https://lh5.googleusercontent.com/proxy/omF16Mq3RJItNdyMLtphOgOjk6yqRSRTyZZnoMLHPqVMfivuQl1hCMGH1N9DEzh1GUIczccWEX3l3HYkz6ZUD_bHxT2skLonkcdkUGZckz-j8Ed5seU7zrtHkt0wbEhcUUzJWuCISFhwKoLkqBTGpvPiwuy4nNk=w296-h202-n-k-no,https://www.google.com/travel/hotels/Indianapolis/place/9812887806505714568?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Paris,Ibis Paris Tour Eiffel Cambrone,3,"Set in the 15th arrondissement, this modern hotel is a 2-minute walk from the Cambronne metro stop and 1.6 km from the Eiffel Tower.",https://lh6.googleusercontent.com/-RZG6ZwpBUks/VTYpvrUM-3I/AAAAAAAAAA4/upN7VauLBnYGgmeAicwMFzwUGpgofqlkACLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Paris/place/5069847843264525542?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Paris,L'imprimerie hôtel,4,"Set off a boulevard lined with shops and restaurants, this trendy, modern hotel in a classic townhouse is a 3-minute walk from the nearest metro station, and 5 km from concerts, conventions and shopping at the Palais des congrès de Paris.",https://lh5.googleusercontent.com/-nT20AQhDPZo/WehPSo6k9II/AAAAAAAAAEQ/PQFzW1j-M1wJXMndkTIHufuy2G4a7Nr2gCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Paris/place/8717295896330589860?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Paris,Hôtel George - Astotel,3,"With fanciful interiors inspired by 1950s Pop Art, this contemporary hotel is a 1-minute walk from a Metro station, 2.7 km from Sacré-Cœur basilica and 3.2 km from the Louvre.",https://lh5.googleusercontent.com/-E-t-kla5nm0/VjjDDVti2KI/AAAAAAAAANM/4PhGkaq8mb0JVVm1vD9HRk6ERn_3gtQkQCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Paris/place/12618447393422722480?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Mexico City,Sheraton Mexico City Maria Isabel Hotel,5,"A 2-minute walk from the Angel of Independence monument, this grand downtown hotel is an 8-minute walk from a metro station and 2 km from historic Chapultepec Castle.",https://lh6.googleusercontent.com/-CXtOVgNxm0k/WNrjQyoAorI/AAAAAAAAAdg/cuyQ9jO5LdoYXtvYYAT2aKekJZz7j00uACLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Mexico%20City/place/13559660809374703631?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Mexico City,Le Méridien Mexico City,4,"This polished hotel, set in a modern glass tower in the city center, is an 8-minute walk from a metro station and 2 km from the Palacio de Bellas Artes performance hall and museum.",https://lh6.googleusercontent.com/-_NGwBjQe0vc/Vapu8keGlLI/AAAAAAAABhE/5IpZ7Fkcm3kTv0ZUTjd1jXdUPogjgNiUACLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Mexico%20City/place/7505205963096335592?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Presidents' Day Weekend,Mexico City,JW Marriott Hotel Mexico City Santa Fe,4,"Set in the business district of Santa Fe, this upscale hotel on a bustling street is 12 km from Chapultepec park.",https://lh4.googleusercontent.com/-bOGRmxiTrgA/WyAubJ6PJdI/AAAAAAAAAV0/5ki6WkaE46s_o6HeyQ-shlymDskXt0pxACLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Mexico%20City/place/1233975198297356920?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxACGA8SBwjjDxACGBIYAyAB
Spring Break,Miami,Residence Inn by Marriott Miami Coconut Grove,3,"Relaxed waterfront neighborhood with cafes & high-end boutiques, plus the Vizcaya Museum & Gardens.",https://lh3.googleusercontent.com/-UZuUxP9pekA/WxYa0R-1ivI/AAAAAAAAAPc/-ZhZ64-bJaEl2ZpSwppSf2whJf0ZQi3tgCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Miami/place/3343649100246024706?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGBQSBwjjDxAEGBwYCCAB
Spring Break,Miami,Hyatt Centric Brickell Miami,3,"Financial district on Biscayne Bay, with luxury high-rises, fashionable shops & rooftop bars.",https://lh4.googleusercontent.com/-xWfOPW81DKI/W9Bc8duxw5I/AAAAAAAAAgw/yOa46S4uBE8Tylu40Zqh3OAxcTWuYF2vgCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Miami/place/5956533030838402098?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGBQSBwjjDxAEGBwYCCAB
Spring Break,Miami,Courtyard by Marriott Miami Downtown/Brickell,4,"Busy shopping area, with ballet & opera at the Adrienne Arsht Center, plus Pérez Art Museum Miami.",https://lh4.googleusercontent.com/-JWx6ip1ZOXc/WxXolvheagI/AAAAAAAAAKY/T0VVFiC1E8IHlQ9ioySeg4gIoqzJ_7crwCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Miami/place/5358202171928085904?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGBQSBwjjDxAEGBwYCCAB
Spring Break,Tampa,Embassy Suites by Hilton Tampa USF,4,"This straightforward all-suite hotel with a 7-story atrium is 1.8 miles from Busch Gardens, and 6.5 miles from Lowry Park Zoo.",https://lh4.googleusercontent.com/-9DtxlwuTHx4/V-GTkv90tEI/AAAAAAAAAHE/Yi5TumNL-aUBnJUXAwk4ILBcFOFmlJn0wCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Tampa/place/14263095378219005042?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGBQSBwjjDxAEGBwYCCAB
Spring Break,Tampa,Courtyard by Marriott Tampa North/I-75 Fletcher,3,"Off Interstate 75, this modern hotel is a 14-minute walk from the edge of Lettuce Lake Park and a 6.1-mile drive from Busch Gardens Tampa.",https://lh5.googleusercontent.com/-lYjVMwflbLU/W2t9NwaDyoI/AAAAAAAAAHE/AK_pmT-eTUIesf5ktLoNsmuDkrLmfSWBACLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Tampa/place/10236972669315022904?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGBQSBwjjDxAEGBwYCCAB
Spring Break,Tampa,"The Westshore Grand, A Tribute Portfolio Hotel",4,"Across a bustling thoroughfare from the WestShore Plaza shopping mall, this upmarket hotel in a sleek glass building is 4 miles from Tampa International Airport and 7 miles from Florida Aquarium.",https://lh4.googleusercontent.com/proxy/tKz0_GWEpGPYE7ZHQVrnYJ9wJg7OqZOColvsr9Ke9zz9je6eim-VS67u93jE-dvsIVsKQSIll3hM_jNGq7bw3EHL1MT6HodL-r6gUPgyJZ06xdH3OBu8ptidZC6Htbxr_mlUvxzQch2n8XejIUdpXaTDaD9c3Q=w296-h202-n-k-no,https://www.google.com/travel/hotels/Tampa/place/4358481840666215626?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGBQSBwjjDxAEGBwYCCAB
Spring Break,Phoenix,Four Points Sheraton North,3,"Residential area with hiking trails, low-key restaurants & Castles ~n~ Coasters amusement park.",https://lh3.googleusercontent.com/-MZOvW5K5g9I/VyOGZJLo_DI/AAAAAAAAAC0/XiBmvh8MAg0TmD3uAMVaYCMofvj9Bai9gCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Phoenix/place/11760485071754031096?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Phoenix,DoubleTree Suites by Hilton Hotel Phoenix,4,"A 5-minute drive from the Phoenix airport (PHX), this modern all-suite hotel is a block from a Metro Light Rail stop.",https://lh6.googleusercontent.com/-hGTaMcsoouY/VYH2LFR_s3I/AAAAAAAAANU/1XkLkOVdz3AW59DmiFNWyEVsAP1jEn8uQCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Phoenix/place/1203140887513725271?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Phoenix,Holiday Inn & Suites Phoenix Airport North,3,"This modern hotel is 3.2 miles from Phoenix Sky Harbor International Airport, 3 miles from the Phoenix Zoo, and 6 miles from two major sports stadiums; downtown campuses for the University of Arizona and Arizona State are 5.5 miles away.",https://lh3.googleusercontent.com/proxy/lZiaWf0b0gKXu6-Znn3JWegE88Rhm7eAELx65n9GbUPCO8QUyhcUjjnbLjcz-aH3HnaRgrtHWFTTXwS5u-a95QzdZ098H_i1yPjWfFtqgjZjuCtZuHHOrTW7_I6nynN7m-eU=s512-k-no,https://www.google.com/travel/hotels/Phoenix/place/10441300827491120865?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,San Francisco,Hotel Zetta,4,"Sprawling, diverse district with restaurants & the Giants' AT&T Park, plus SFMOMA & other museums.",https://lh6.googleusercontent.com/-BDxiHCtfPtk/W2kUgjZnoWI/AAAAAAAAAA8/udpZvVl3DpYinnKuqu0DtO3Mov2wC6FagCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/San%20Francisco/place/2740185842347733487?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,San Francisco,The Clift Royal Sonesta Hotel,4,"Gritty, arty district with speakeasy-style bars, historic performance venues & Little Saigon.",https://lh4.googleusercontent.com/-HdLyQV90J8s/Wg-G0FM-PgI/AAAAAAAAAjA/MttkeL9QLaM8XI0IBZTs6zD1TphM6_7sgCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/San%20Francisco/place/4336663750511421120?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,San Francisco,Villa Florence San Francisco on Union Square,4,"Gritty, arty district with speakeasy-style bars, historic performance venues & Little Saigon.",https://lh3.googleusercontent.com/proxy/dNqsBCfLPgdaf1CTn6wrKWifGYAHTXV61yub-C9PURfJU38yfY8uyV5t8C7PXFL55kTByUeqfQJCOhSqSShNNH-By2v_A7wPv0nL-JzvpDLAwprbChuSXYDHUhC3kSKLItuXA2otEE37MqLHCBNiDNTK2XmHTcs=w296-h202-n-k-no,https://www.google.com/travel/hotels/San%20Francisco/place/5515786635685337298?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Austin,DoubleTree by Hilton Hotel Austin,3,This luxe Spanish Colonial-style hotel adjacent to Interstate 35 in North Austin is a 2-minute drive from Highland Mall.,https://lh4.googleusercontent.com/-6s1Q9wpC0g0/VumHIaVhw0I/AAAAAAAAAL0/tlXQ704DwnUT2BBwAXiAEB5nwM7Gy1y0wCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Austin/place/8559259380139887716?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Austin,Omni Austin Hotel at Southpark,4,"At the intersection of Highway 71 and Interstate 35, this modern, upscale hotel is 4.9 miles from the Texas Capitol building, and 5.5 miles from Barton Springs Pool in Zilker Park.",https://lh5.googleusercontent.com/-HjuitwbIUlk/W0yfjkXUh1I/AAAAAAAAAOw/cewsdd4DD7UJFvese7pjv3-52W5kZYEowCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Austin/place/15946898956957721265?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Austin,Holiday Inn,3,"An 8-minute drive from Texas Memorial Stadium, this modern hotel is located next to Interstate 35.",https://lh4.googleusercontent.com/-mPb7-b39nIw/WdKqtCNLSzI/AAAAAAAAACg/_wrYaZvH4qU_sDIAOIVUaoorHPdTAscTwCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Austin/place/15393265348927870385?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Shanghai,Hyatt on the Bund Hotel,5,"This upscale hotel with panoramic views is a block from the Huangpu River and the Bund riverfront, and 4.2 km from People's Square.",https://lh3.googleusercontent.com/proxy/ukFG5x81Ss-6mbaYKnvZdNPESR3Mj6SBLNXJc0A_1y2XssBzABXIfrJGcFcs70hlMU7nmzpXRUZzpinnHP5YVEoE9hSzWtxq0P3cKaPeKwKnyzF9aOkrHp4ALC00wVW27bZOZq22uzkoa2704G1sVAFbgKIS1w=w296-h202-n-k-no,https://www.google.com/travel/hotels/Shanghai/place/11558675274063909629?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Shanghai,The Eton Hotel,5,"Across the road from the Pudong Avenue metro station, this refined hotel in a sleek high-rise is 3 km from Shanghai Tower and 6 km from Yu Garden.",https://lh6.googleusercontent.com/proxy/cUFSV0xFprkQxctUXYSw0j707YASVNJR9bT4mecnEleHa666neGyri5tlHzS8C4V0N3plwmQ5VPuYAWYmwucXkGwUjpj-grxdTqbhH___NIYoEXYPvVL1AjJvWC9XjNMPslEldwafGR-uyV48e1Jrx8-6-bY2w=w296-h202-n-k-no,https://www.google.com/travel/hotels/Shanghai/place/2321034120862175523?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Shanghai,Pacific Hotel,3,"A 6-minute walk from the People's Square subway station, this posh hotel in a grand, 1920s-era building is a 14-minute walk from Shanghai Museum. It's also 4 km from Shanghai World Financial Center.",https://lh5.googleusercontent.com/proxy/ODyKRSxFtzHssGPTs8D-Zai9WO1rQAUZzPNpFsmzfU7KB7YyJTAcHK7ZUDx1H9sbMEPkxtJ8X9CEQQeINXjZuJpT-LgFbmoylHPsyEN1CJ5XF6hdZgncNZ2e_F41Tc7kxUImVp9-ng6FJ14drc_bMHyR6k6LCw=w296-h202-n-k-no,https://www.google.com/travel/hotels/Shanghai/place/3745409693535364294?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Stockholm,Scandic Continental,4,"Across from Stockholm Central Station, this polished hotel is a 10-minute walk from Stockholm City Hall and a 13-minute walk from the Royal Palace, the residence of the King of Sweden.",https://lh6.googleusercontent.com/-9cjqXmn8eaQ/V1p7yrLMOeI/AAAAAAAAAFI/wwaFA8ShjWoXo9v8XDYl7IMxAU4OU8wxACLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Stockholm/place/16053036099653165780?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
Spring Break,Stockholm,Radisson Blu Royal Viking Hotel,4,"A 2-minute walk from Stockholm Central Station, this sleek hotel is also 1.2 km from the Royal Palace and the Nobel Museum.",https://lh4.googleusercontent.com/-zJ_XyuW7le4/VkXzxgPfeyI/AAAAAAAAAOU/4ws4HOIpsxgZIjfdyQyD_oGMIQmPHkoKgCLIBGAYYCw/w296-h202-n-k-no/,https://www.google.com/travel/hotels/Stockholm/place/8937002495101594358?utm_source=marketing&utm_campaign=HD19&hrf=KhYKBwjjDxAEGA0SBwjjDxAEGBUYCCAB
